"Format","AiM CSV File"
"Session","Perimeter"
"Vehicle",""
"Racer",""
"Championship",""
"Comment",""
"Date","Saturday, September 27, 2025"
"Time","12:57 PM"
"Sample Rate","20"
"Duration","596.984"
"Segment","Session"
"Beacon Markers","33.064","52.893","72.426","92.07","111.856","133.516","155.021","174.91","194.353","213.819","233.239","252.666","272.27","291.696","311.183","330.355","349.685","369.045","388.297","407.438","426.816","446.45","466.161","485.93","505.694","526.111","545.868","566.301","590.763","596.984"
"Segment Times","0:33.064","0:19.829","0:19.533","0:19.644","0:19.786","0:21.660","0:21.505","0:19.889","0:19.443","0:19.466","0:19.420","0:19.427","0:19.604","0:19.426","0:19.487","0:19.172","0:19.330","0:19.360","0:19.252","0:19.141","0:19.378","0:19.634","0:19.711","0:19.769","0:19.764","0:20.417","0:19.757","0:20.433","0:24.462","0:06.221"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Predictive Time","Prev Lap Diff","Temp","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Logger Temperature","Internal Batt","RPM","Steering Angle","HeartRate","HBattery","Throttle","BrakePressure","Distance on GPS Speed"
"s","mph"," ","g","g","deg","deg","deg/s","ft","ft","mph","mi","deg","deg"," "," ","°F","g","g","g","deg/s","deg/s","deg/s","°F","V","rpm","deg","bpm","%","%","bar","mi"

"3.900","0.3231","16","0.0000","0.0000","8.4030","-151.7159","0.0000","644.8198","0.0190","0.1300","6.2137","42.83803106","-78.68776766","0.0000","0.0000","135.5022","-0.0233","0.4543","-1.1895","32.7812","-10.6016","17.7188","76.9134","3.9983","2277.8000","-44.4219","122.6692","85.0000","3.5617","91.6250","0.0000"
"3.950","0.2504","16","0.0000","0.0000","10.5926","-125.2104","0.0000","644.8312","0.0190","0.1160","6.2137","42.83803103","-78.68776780","0.0000","0.0000","135.5855","-0.0236","0.4746","-1.2158","23.8203","-17.5312","10.8945","76.9063","3.9993","2356.2354","-46.4062","122.5410","85.0000","5.3703","91.6250","0.0000"
"4.000","0.1921","16","0.0000","0.0000","7.0224","-97.4698","0.0000","644.8382","0.0190","0.1005","6.2137","42.83803101","-78.68776781","0.0000","0.0000","135.5832","-0.0176","0.4492","-1.2412","35.0625","-4.0039","8.4219","76.8993","3.9990","2327.4199","-46.3125","122.4128","85.0000","4.7109","91.6250","0.0000"
"4.050","0.1005","16","0.0000","0.0000","13.8210","-108.1577","0.0000","644.8149","0.0190","0.1020","6.2137","42.83803105","-78.68776779","0.0000","0.0000","135.5562","-0.0078","0.4138","-1.2695","87.0625","6.3066","15.5352","76.8923","3.9960","2290.6001","-48.4062","122.2846","85.0000","4.5469","91.6125","0.0000"
"4.100","0.1382","16","0.0000","0.0000","18.6309","-8.5981","0.0000","644.8186","0.0190","0.1190","6.2137","42.83803088","-78.68776777","0.0000","0.0000","135.8487","-0.0034","0.4502","-1.2988","115.5625","12.7188","17.5938","76.8853","3.9940","2311.3000","-53.7656","122.1564","85.0000","3.5617","91.5750","0.0000"
"4.150","0.2749","16","0.0000","0.0000","6.8633","159.1931","0.0000","644.8063","0.0190","0.1300","6.2137","42.83803076","-78.68776772","0.0000","0.0000","136.1480","-0.0141","0.5505","-1.3232","77.1250","20.0000","5.9033","76.8782","3.9940","2347.8601","-59.3750","122.0282","85.0000","2.4105","91.6250","0.0000"
"4.200","0.3048","16","0.0000","0.0000","10.1874","-154.0352","0.0000","644.8612","0.0190","0.1300","6.2137","42.83803070","-78.68776788","0.0000","0.0000","136.0872","-0.0254","0.6221","-1.3486","22.8304","21.5469","-5.8200","76.8712","3.9937","2345.8601","-61.4844","122.0000","85.0000","3.2328","91.6250","0.0000"
"4.250","0.2767","16","0.0000","0.0000","12.0491","-141.7183","0.0000","644.8850","0.0190","0.1180","6.2137","42.83803074","-78.68776794","0.0000","0.0000","136.0940","-0.0268","0.6333","-1.3691","-5.0987","15.1297","-10.4141","76.8642","3.9927","2374.9800","-60.7812","122.0000","85.0000","4.0547","91.6250","0.0000"
"4.300","0.3839","16","0.0000","0.0000","8.8999","-108.6676","0.0000","644.8843","0.0190","0.1100","6.2137","42.83803070","-78.68776826","0.0000","0.0000","136.1750","-0.0237","0.6265","-1.3809","-23.3250","11.9695","-9.6508","76.8571","3.9920","2424.5601","-60.9375","122.0000","85.0000","4.5469","91.6125","0.0000"
"4.350","0.4506","16","0.0000","0.0000","7.4837","-104.7909","0.0000","644.8890","0.0190","0.1100","6.2137","42.83803067","-78.68776849","0.0000","0.0000","136.1457","-0.0215","0.6125","-1.3809","-38.9437","14.7453","-8.8766","76.8501","3.9920","2383.7400","-58.8594","122.0000","85.0000","4.0580","91.5753","0.0000"
"4.400","0.5417","16","0.0000","0.0000","4.7649","-104.2968","0.0000","644.8835","0.0190","0.1100","6.2137","42.83803065","-78.68776865","0.0000","0.0000","136.2065","-0.0010","0.5850","-1.3867","-49.6984","16.0281","-9.4547","76.8431","3.9926","2384.6001","-57.1562","122.0000","85.0000","4.7109","91.6250","0.0000"
"4.450","0.5123","16","0.0000","0.0000","5.8674","-95.4699","0.0000","644.8684","0.0190","0.1100","6.2137","42.83803066","-78.68776892","0.0000","0.0000","136.2875","0.0294","0.5540","-1.3872","-63.9984","16.5203","-10.3363","76.8360","3.9946","2395.0000","-54.6063","122.0000","85.0000","4.3496","91.6250","0.0000"
"4.500","0.4726","16","0.0000","0.0000","3.5878","-88.3897","0.0000","644.8468","0.0189","0.1100","6.2137","42.83803062","-78.68776901","0.0000","0.0000","136.3460","0.0424","0.5332","-1.3721","-87.2844","19.1242","-13.1070","76.8335","3.9966","2387.3799","-51.6656","122.0000","85.0000","3.2493","91.6250","0.0000"
"4.550","0.5008","16","0.0000","0.0000","2.5546","-74.4382","0.0000","644.8393","0.0187","0.1100","6.2137","42.83803073","-78.68776916","0.0000","0.0000","136.4292","0.0459","0.5164","-1.3433","-118.0219","14.6398","-19.9617","76.8405","3.9986","2418.0400","-46.7234","122.0000","85.0000","3.8906","91.6113","0.0000"
"4.600","0.5306","16","0.0000","0.0000","1.8819","-71.6581","0.0000","644.7668","0.0187","0.1100","6.2137","42.83803071","-78.68776932","0.0000","0.0000","136.4562","0.0399","0.4800","-1.3066","-136.1250","16.5156","-24.4375","76.8475","4.0000","2432.2200","-40.6328","121.8811","85.0000","4.2524","91.5625","0.0000"
"4.650","0.5148","16","0.0000","0.0000","0.4513","-68.1664","0.0000","644.7575","0.0187","0.1100","6.2137","42.83803072","-78.68776947","0.0000","0.0000","136.6025","0.0212","0.4164","-1.2607","-132.7500","18.9297","-22.0625","76.8546","4.0000","2422.6399","-34.4969","121.7519","85.0000","5.1734","91.5625","0.0000"
"4.700","0.4444","16","0.0000","0.0000","0.9688","-72.4150","0.0000","644.7516","0.0187","0.1100","6.2137","42.83803074","-78.68776962","0.0000","0.0000","136.7960","0.0026","0.3464","-1.2061","-121.1250","14.0938","-25.9531","76.8616","4.0000","2430.1001","-28.6406","121.6227","85.0000","3.8906","91.5762","0.0000"
"4.750","0.3866","16","0.0000","0.0000","4.3823","-64.2222","0.0000","644.7646","0.0187","0.1170","6.2137","42.83803079","-78.68776968","0.0000","0.0000","136.7915","-0.0229","0.3025","-1.1392","-124.5312","1.0852","-34.7969","76.8686","4.0000","2408.8401","-23.6719","121.4935","85.0000","3.8906","91.6250","0.0000"
"4.800","0.3852","16","0.0000","0.0000","1.3616","-62.7889","0.0000","644.7668","0.0187","0.1200","6.2137","42.83803082","-78.68776980","0.0000","0.0000","136.7375","-0.0311","0.2627","-1.0859","-143.1250","-2.4473","-36.3125","76.8756","3.9997","2414.8000","-18.4219","121.3643","85.0000","3.8906","91.6113","0.0000"
"4.850","0.6155","16","0.0000","0.0000","-0.2678","-47.0513","0.0000","644.7179","0.0187","0.1220","6.2137","42.83803100","-78.68776989","0.0000","0.0000","136.7375","-0.0350","0.1889","-1.0557","-150.1875","-2.1841","-31.1953","76.8827","3.9987","2437.0200","-11.8672","121.2351","85.0000","4.0711","91.5762","0.0000"
"4.900","0.5690","16","0.0000","0.0000","0.8542","-31.2458","0.0000","644.7304","0.0187","0.1300","6.2137","42.83803122","-78.68776996","0.0000","0.0000","136.7960","-0.0366","0.0920","-1.0352","-137.5000","-3.2090","-20.6406","76.8897","3.9983","2418.5801","-5.5686","121.1059","85.0000","4.5305","91.6250","0.0000"
"4.950","0.4850","16","0.0000","0.0000","-0.6610","-21.7144","0.0000","644.7099","0.0187","0.1300","6.2137","42.83803134","-78.68777001","0.0000","0.0000","136.9377","-0.0322","-0.0238","-1.0254","-102.5625","-2.4824","-18.5156","76.8967","3.9993","2418.8799","0.2663","121.0000","85.0000","4.0711","91.6250","0.0000"
"5.000","0.3964","16","0.0000","0.0000","-0.6390","-19.6486","0.0000","644.7238","0.0187","0.1300","6.2137","42.83803130","-78.68777007","0.0000","0.0000","137.0772","-0.0281","-0.1251","-1.0215","-58.6250","3.1426","-17.6406","76.9037","4.0000","2369.3462","3.4229","121.0000","85.0000","4.5305","91.6250","0.0000"
"5.050","0.1835","16","0.0000","0.0000","5.1931","6.9333","0.0000","644.7162","0.0187","0.1300","6.2137","42.83803135","-78.68777003","0.0000","0.0000","137.2190","-0.0297","-0.1910","-1.0146","-19.8867","9.0039","-13.0938","76.9108","4.0000","2317.8999","5.5494","121.0000","85.0000","3.5288","91.6250","0.0000"
"5.100","0.0560","15","0.0000","0.0000","14.8152","-35.2710","0.0000","644.7835","0.0187","0.1300","6.2137","42.83803133","-78.68777002","0.0000","0.0000","137.2707","-0.0334","-0.2168","-1.0010","14.1016","12.1719","-4.8672","76.9178","3.9990","2343.5000","5.1055","121.0000","85.0000","2.7884","91.6250","0.0000"
"5.150","0.0973","15","0.0000","0.0000","7.2160","-171.1966","0.0000","644.7932","0.0187","0.1300","6.2137","42.83803137","-78.68777009","0.0000","0.0000","137.2730","-0.0311","-0.2003","-0.9871","32.4453","14.1016","5.5361","76.9248","3.9960","2334.1001","3.4961","121.0000","85.0000","5.0727","91.6113","0.0000"
"5.200","0.1313","15","0.0000","0.0000","7.4749","-113.6343","0.0000","644.7932","0.0187","0.1395","6.2137","42.83803137","-78.68777009","0.0000","0.0000","137.5047","-0.0421","-0.1617","-0.9741","26.3438","0.2869","9.2266","76.9318","3.9943","2337.0000","2.3828","121.0000","85.0000","6.1750","91.5762","0.0000"
"5.250","0.2073","15","0.0000","0.0000","1.3438","-77.7878","0.0000","644.8098","0.0187","0.1300","6.2137","42.83803145","-78.68777023","0.0000","0.0000","137.5768","-0.0697","-0.1308","-0.9622","5.7285","-21.6484","4.2354","76.9389","3.9953","2345.1001","1.1104","121.0000","85.0000","4.9925","91.6250","0.0000"
"5.300","0.1951","15","0.0000","0.0000","6.2957","-57.0251","0.0000","644.8161","0.0187","0.1300","6.2137","42.83803149","-78.68777033","0.0000","0.0000","137.4688","-0.0789","-0.1316","-0.9585","2.6875","-25.2344","1.7275","76.9459","3.9966","2352.3000","1.9321","121.0000","85.0000","3.4297","91.6250","0.0000"
"5.350","0.2457","15","0.0000","0.0000","7.6721","-97.1157","0.0000","644.8416","0.0187","0.1300","6.2137","42.83803149","-78.68777043","0.0000","0.0000","137.5858","-0.0590","-0.1360","-0.9597","3.3691","-7.3350","2.1265","76.9529","3.9986","2385.8000","1.3740","121.0000","85.0000","4.3496","91.6250","0.0000"
"5.400","0.5475","15","0.0000","0.0000","4.8652","-124.1757","0.0000","644.9324","0.0187","0.1300","6.2137","42.83803126","-78.68777068","0.0000","0.0000","137.7230","-0.0425","-0.1405","-0.9565","3.9668","8.5320","1.4852","76.9599","3.9994","2265.3000","1.5952","121.0000","85.0000","3.2493","91.6250","0.0000"
"5.450","0.6986","15","0.0000","0.0000","4.7704","-127.6299","0.0000","644.9377","0.0187","0.1380","6.2137","42.83803117","-78.68777095","0.0000","0.0000","137.9507","-0.0514","-0.1382","-0.9509","4.2594","6.1922","-5.0461","76.9670","3.9974","2272.3999","1.3291","121.0000","85.0000","3.5288","91.6250","0.0000"
"5.500","0.4348","15","0.0000","0.0000","8.4062","-128.5412","0.0000","644.9554","0.0187","0.1345","6.2137","42.83803122","-78.68777090","0.0000","0.0000","138.2011","-0.0693","-0.1354","-0.9512","8.6898","6.9215","-4.0381","76.9719","3.9954","2350.7844","0.7899","121.0000","85.0000","2.9697","91.6250","0.0000"
"5.550","0.4071","15","0.0000","0.0000","5.2017","-160.0633","0.0000","644.9022","0.0187","0.1470","6.2137","42.83803104","-78.68777083","0.0000","0.0000","138.2855","-0.0700","-0.1354","-0.9407","14.4984","18.4312","1.3609","76.9719","3.9934","2393.7200","1.0533","121.0000","85.0000","5.1734","91.6250","0.0000"
"5.600","0.4855","15","0.0000","0.0000","3.3205","-158.8777","0.0000","644.8632","0.0187","0.1595","6.2137","42.83803095","-78.68777095","0.0000","0.0000","138.3125","-0.0683","-0.1168","-0.9243","1.9958","27.9893","0.7099","76.9719","3.9930","2430.8799","-0.0236","121.0000","85.0000","3.7097","91.6250","0.0000"
"5.650","0.4425","15","0.0000","0.0000","5.2114","-143.0747","0.0000","644.9074","0.0187","0.1560","6.2137","42.83803098","-78.68777110","0.0000","0.0000","138.2832","-0.0644","-0.1120","-0.9338","-4.4480","23.9078","-0.9695","76.9719","3.9960","2458.9600","0.5817","121.0000","85.0000","3.4297","91.6250","0.0000"
"5.700","0.3514","15","0.0000","0.0000","5.5833","-94.7223","0.0000","644.9353","0.0187","0.1355","6.2137","42.83803106","-78.68777110","0.0000","0.0000","138.3440","-0.0387","-0.1149","-0.9551","0.3751","14.1117","-0.2716","76.9719","3.9980","2451.7200","0.6095","121.0000","85.0000","4.5305","91.6113","0.0000"
"5.750","0.1835","15","0.0000","0.0000","21.6162","-39.3545","0.0000","644.9788","0.0187","0.1370","6.2137","42.83803119","-78.68777110","0.0000","0.0000","138.4835","-0.0089","-0.1177","-0.9734","8.7053","17.3633","2.2987","76.9719","3.9980","2336.8799","0.3301","120.9633","85.0000","3.8906","91.5762","0.0000"
"5.800","0.2088","15","0.0000","0.0000","12.9256","10.6805","0.0000","644.9910","0.0187","0.1590","6.2137","42.83803135","-78.68777108","0.0000","0.0000","138.6252","0.0069","-0.1117","-0.9863","7.6094","6.7930","5.8555","76.9719","3.9983","2338.3601","-0.1590","120.9001","85.0000","4.0711","91.6250","0.0000"
"5.850","0.1693","15","0.0000","0.0000","14.6188","33.9317","0.0000","644.9411","0.0187","0.1560","6.2137","42.83803129","-78.68777106","0.0000","0.0000","138.7647","0.0130","-0.1075","-0.9922","3.8135","2.5371","5.8926","76.9719","3.9993","2396.3201","0.3406","120.8369","85.0000","4.5305","91.6250","0.0000"
"5.900","0.2812","15","0.0000","0.0000","5.9630","137.5518","0.0000","644.9481","0.0187","0.1355","6.2137","42.83803103","-78.68777105","0.0000","0.0000","138.7603","0.0002","-0.1072","-0.9814","-3.2090","1.6162","-2.0898","76.9719","3.9997","2391.6001","0.0676","120.7737","85.0000","4.0711","91.6113","0.0000"
"5.950","0.3363","15","0.0000","0.0000","7.4947","113.1740","0.0000","645.0146","0.0187","0.1300","6.2137","42.83803102","-78.68777085","0.0000","0.0000","138.7647","-0.0168","-0.1040","-0.9683","-4.7324","4.3994","-3.1436","76.9719","3.9987","2422.8000","0.4424","120.7105","85.0000","4.5305","91.5762","0.0000"
"6.000","0.1936","15","0.0000","0.0000","17.7578","172.3652","0.0000","645.0268","0.0187","0.1490","6.2137","42.83803102","-78.68777090","0.0000","0.0000","138.9065","-0.0244","-0.1061","-0.9585","-0.7813","12.9859","0.0102","76.9719","3.9980","2430.6667","0.4690","120.6473","85.0000","4.2524","91.6113","0.0000"
"6.050","0.2383","15","0.0000","0.0000","7.1295","-79.0138","0.0000","645.0104","0.0190","0.1280","6.2137","42.83803116","-78.68777115","0.0000","0.0000","139.0460","-0.0337","-0.1078","-0.9585","0.3576","12.8508","3.2965","76.9719","3.9980","2456.6799","0.4410","120.5841","85.0000","5.3538","91.5762","0.0000"
"6.100","0.2534","15","0.0000","0.0000","8.0014","-61.5994","0.0000","645.0088","0.0190","0.1200","6.2137","42.83803118","-78.68777124","0.0000","0.0000","139.1877","-0.0428","-0.1072","-0.9609","-0.9608","6.1969","3.2269","76.9719","3.9974","2447.2600","0.7229","120.5209","85.0000","5.0727","91.6113","0.0000"
"6.150","0.2459","15","0.0000","0.0000","10.4029","-27.1918","0.0000","645.0358","0.0190","0.1340","6.2137","42.83803133","-78.68777114","0.0000","0.0000","139.4442","-0.0465","-0.1089","-0.9653","-3.5581","-0.9618","-1.7674","76.9719","3.9954","2426.7400","0.5645","120.4576","85.0000","5.8132","91.5762","0.0000"
"6.200","0.2656","15","0.0000","0.0000","8.1207","-24.1071","0.0000","645.0323","0.0190","0.1400","6.2137","42.83803138","-78.68777121","0.0000","0.0000","139.6062","-0.0491","-0.1143","-0.9688","-3.2579","-13.3684","-1.8054","76.9719","3.9946","2456.6599","0.9241","120.3944","85.0000","4.0711","91.6250","0.0000"
"6.250","0.1815","15","0.0000","0.0000","17.5729","0.8479","0.0000","645.0368","0.0190","0.1360","6.2137","42.83803136","-78.68777122","0.0000","0.0000","139.5770","-0.0544","-0.1156","-0.9712","-2.9647","-24.1414","1.9477","76.9719","3.9966","2444.9600","0.4592","120.3312","85.0000","4.5305","91.5975","0.0000"
"6.300","0.0809","15","0.0000","0.0000","30.6697","-30.2498","0.0000","645.0642","0.0190","0.1245","6.2137","42.83803129","-78.68777131","0.0000","0.0000","139.5792","-0.0586","-0.1144","-0.9731","-0.2540","-20.5977","1.1208","76.9719","3.9983","2394.3601","0.9260","120.2680","85.0000","4.0711","91.5275","0.0000"
"6.350","0.1673","15","0.0000","0.0000","17.1002","-128.0563","0.0000","645.0755","0.0190","0.1300","6.2137","42.83803118","-78.68777140","0.0000","0.0000","139.7232","-0.0598","-0.1154","-0.9744","2.6605","-15.5137","-3.2256","76.9719","3.9993","2415.6001","0.4966","120.2048","85.0000","4.3496","91.6113","0.0000"
"6.400","0.3369","15","0.0000","0.0000","10.9678","-122.5847","0.0000","645.1117","0.0190","0.1300","6.2137","42.83803105","-78.68777168","0.0000","0.0000","139.9775","-0.0607","-0.1199","-0.9717","2.1695","-24.8023","-8.6799","76.9719","4.0000","2433.3601","0.9431","120.1416","85.0000","3.2493","91.5762","0.0000"
"6.450","0.5080","15","0.0000","0.0000","7.3905","-148.7668","0.0000","645.0908","0.0190","0.1400","6.2137","42.83803093","-78.68777173","0.0000","0.0000","140.0540","-0.0511","-0.1223","-0.9646","-0.5015","-16.1910","-8.7477","76.9719","4.0000","2445.8601","0.3782","120.0784","85.0000","3.8906","91.6250","0.0000"
"6.500","0.6560","15","0.0000","0.0000","5.4291","-154.9279","0.0000","645.0897","0.0190","0.1400","6.2137","42.83803068","-78.68777188","0.0000","0.0000","140.0585","-0.0391","-0.1202","-0.9575","-4.1686","1.1285","-5.4326","76.9719","4.0000","2468.1799","0.8232","120.0152","85.0000","4.0711","91.6250","0.0000"
"6.550","0.5333","15","0.0000","0.0000","4.8134","-146.0919","0.0000","645.0516","0.0190","0.1400","6.2137","42.83803063","-78.68777204","0.0000","0.0000","140.2587","-0.0397","-0.1161","-0.9578","-5.2389","12.8090","1.8648","76.9719","4.0000","2474.6799","0.3905","120.0000","85.0000","4.5305","91.6250","0.0000"
"6.600","0.3163","15","0.0000","0.0000","3.8517","-124.8007","0.0000","644.9903","0.0190","0.1400","6.2137","42.83803075","-78.68777206","0.0000","0.0000","140.3353","-0.0524","-0.1131","-0.9634","-5.0027","9.2492","7.9396","76.9719","4.0000","2475.9800","0.4995","120.0000","85.0000","3.7097","91.6113","0.0000"
"6.650","0.2130","15","0.0000","0.0000","5.9314","-142.1115","0.0000","644.9832","0.0190","0.1500","6.2137","42.83803076","-78.68777218","0.0000","0.0000","140.3397","-0.0589","-0.1173","-0.9653","-0.2877","0.6902","4.2885","76.9719","4.0000","2490.8601","0.7459","120.0000","85.0000","3.2493","91.5762","0.0000"
"6.700","0.1636","15","0.0000","0.0000","7.7811","-135.8884","0.0000","644.9811","0.0190","0.1455","6.2137","42.83803077","-78.68777223","0.0000","0.0000","140.5400","-0.0579","-0.1147","-0.9712","5.4875","-6.4618","-1.9395","76.9719","4.0000","2465.6599","0.6414","120.0000","85.0000","4.0711","91.6250","0.0000"
"6.750","0.0893","16","0.0000","0.0000","18.8472","-116.4767","0.0000","644.9785","0.0190","0.1400","6.2137","42.83803078","-78.68777230","0.0000","0.0000","140.7627","-0.0591","-0.1140","-0.9692","2.4395","-14.2219","-6.2727","76.9719","4.0000","2454.2800","0.6622","120.0000","85.0000","4.5305","91.6113","0.0000"
"6.800","0.1176","16","0.0000","0.0000","6.7557","-147.4277","0.0000","644.9785","0.0190","0.1495","6.2137","42.83803078","-78.68777230","0.0000","0.0000","140.9022","-0.0472","-0.1154","-0.9590","-2.2683","-7.6137","-6.2473","76.9719","3.9997","2480.1001","0.2599","120.0000","85.0000","4.0711","91.5762","0.0000"
"6.850","0.1955","16","0.0000","0.0000","5.1491","-149.0832","0.0000","644.9338","0.0190","0.1500","6.2137","42.83803064","-78.68777230","0.0000","0.0000","140.9562","-0.0406","-0.1143","-0.9526","-5.5594","0.1408","-2.4504","76.9719","3.9987","2499.9199","0.6910","120.0000","85.0000","4.5305","91.6250","0.0000"
"6.900","0.1440","16","0.0000","0.0000","1.5974","-131.0771","0.0000","644.9211","0.0190","0.1410","6.2137","42.83803068","-78.68777234","0.0000","0.0000","141.1317","-0.0499","-0.1118","-0.9570","-4.4809","7.5277","5.6397","76.9719","3.9983","2491.4600","0.2976","120.0000","85.0000","3.8906","91.6250","0.0000"
"6.950","0.0984","16","0.0000","0.0000","4.1729","-76.1969","0.0000","644.9055","0.0190","0.1160","6.2137","42.83803072","-78.68777239","0.0000","0.0000","141.3815","-0.0655","-0.1104","-0.9670","-2.3670","-2.4439","8.2473","76.9719","3.9993","2485.6599","0.4437","120.0000","85.0000","3.8906","91.6250","0.0000"
"7.000","0.0912","16","0.0000","0.0000","2.1229","-90.7070","0.0000","644.9055","0.0190","0.1195","6.2137","42.83803072","-78.68777239","0.0000","0.0000","141.4332","-0.0707","-0.1140","-0.9668","-0.2212","-8.8242","3.8595","76.9719","4.0000","2511.7400","0.4327","120.0000","85.0000","4.0711","91.6250","0.0000"
